AHSG_001;AHSG_002;AHSG_003;AHSG_004;APMAP_005;APMAP_006;APMAP_006.N;APMAP_007;APMAP_008;B2M_010;B2M_011;C9_075;C9_076;C9_077;C9_078;C9_079;CDH2_013;CDH2_013.N;CDH2_014;CDH2_015;CLEC3B_017;CLEC3B_018;CLEC3B_019;CLEC3B_020;COMP_021;COMP_022;COMP_023;F9_025;F9_026;F9_027;F9_028;H6PD_029;H6PD_030;H6PD_031;H6PD_032;H6PD_033;HSPA8_080;HSPA8_081;HSPA8_082;HSPA8_083;HSPA8_083.misscl;HSPA8_084;IGFBP3_093;IGFBP3_094;IGFBP3_096;IGHV1.24_034;IGHV1.24_035;IGHV1.24_036;IGHV1.24_036.Mox;ITIH4_103;ITIH4_104;ITIH4_105;ITIH4_106;ITIH4_108;KRT2_085;KRT2_086;KRT2_087;KRT6B_037;KRT6B_038;KRT78_039;KRT78_040;KRT78_041;LRG1_042;LRG1_043;LRG1_044;LRG1_045;MCAM_046;MCAM_047;MCAM_048;MCAM_049;MRC1_071;MRC1_072;MRC1_073;MRC1_074;PKM_089;PKM_090;PKM_091;PKM_091.Mox;PKM_092;TNXB_097;TNXB_098;TNXB_099;TNXB_100;TNXB_101;TNXB_102;Experimental_Group;group
-1,46753335;1,748675942;6,537277222;4,802891254;-5,956795216;-5,553002834;-6,983931541;-6,049307823;-4,629500866;0,215367988;-9,48035717;-1,127525806;0,848958433;-3,180495262;-7,786241055;1,940805674;-9,965784073;-10,70275021;-9,587272644;-10,70275021;2,513288498;0,974749506;-0,418889761;-3,527824163;-7,333516121;-8,895395279;-7,097887993;0,988266647;5,871377945;-5,25428915;-5,748553753;-9,702750206;-11,70275021;-10,96578407;-10,96578407;-9,587272644;-9,287712097;-8,333516121;-7,67300272;-9,828280449;-13,2877121;-7,243318081;-6,717856884;-5,587272644;-1,572179437;-8,429731369;-10,70275021;-5,702749729;-10,70275021;-10,96578407;-0,308644533;-4,282087803;-0,638680756;-0,3658714;-11,2877121;-12,26954746;-12,2877121;-10,96578407;-13,2877121;-11,2877121;-11,2877121;-13,16955757;-1,613078713;-2,525330305;-1,860923529;-0,968604863;-9,965784073;-7,587272644;-3,941198587;-2,95120573;-9,200249672;-9,200249672;-7,965784073;-10,70275021;-4,273692131;-8,429731369;-8,117787361;-11,70275021;-9,117787361;-10,11778736;-9,117787361;-8,532824516;-9,200249672;-8,828280449;-7,67300272;MPO_active_A21.6;0
0,018919045;3,556551933;8,466303825;6,889876366;-8,002309799;-7,200249672;-9,039784431;-7,733123779;-6,828280926;0,810566545;-5,473931313;-2,57862854;0,763751566;-3,101598263;-7,532824993;1,839556575;-10,70275021;-10,48035717;-9,380822182;-9,828280449;2,757215261;-3,507992983;-0,55131048;-3,340806007;-7,117787361;-9,117787361;-6,795859337;0,946581125;5,45311594;-5,717856884;-6,020925999;-10,2877121;-10,96578407;-9,828280449;-10,48035717;-9,587272644;-9,965784073;-8,587272644;-7,615286827;-6,587272644;-10,48035717;-8,039784431;-5,921390057;-4,691522598;-0,583160222;-7,002310276;-8,48035717;-4,122805595;-6,905869007;-7,828280926;-0,769797027;-4,150721073;-1,271600485;-0,505123675;-9,828280449;-13,2877121;-10,96578407;-10,96578407;-12,2877121;-11,2877121;-12,2877121;-13,16955757;-2,19231534;-3,669327021;-2,124062777;-1,048710704;-10,48035717;-8,200249672;-4,72165823;-4,107803345;-9,117787361;-9,200249672;-8,429731369;-10,96578407;-4,676687717;-8,200249672;-7,965784073;-12,18516159;-9,287712097;-9,702750206;-8,895395279;-8,828280449;-8,078259468;-8,828280449;-7,221623421;MPO_active_A21.14;0
-0,047219124;3,240558624;7,72501564;6,549436569;-5,983931541;-5,772012711;-7,587272644;-6,002310276;-5,740818024;2,193077803;-4,669326782;-1,093879104;1,28983438;-2,42662549;-7,429731369;2,780792952;-9,117787361;-10,11778736;-8,895395279;-8,76415062;2,044079304;-3,746615648;-0,986787915;-3,649276495;-7,287712574;-9,587272644;-6,895394802;1,43087399;6,059645176;-4,983931541;-5,356975079;-7,67300272;-13,2877121;-8,643856049;-9,965784073;-8,965784073;-8,828280449;-7,405069351;-7,097887993;-5,411195278;-11,2877121;-6,733123779;-6,878321171;-5,168771267;-1,286304235;-7,243318081;-8,828280449;-4,96128273;-12,2877121;-4,58035326;0,638027489;-3,477140665;-0,323552072;0,582363367;-11,2877121;-12,26954746;-10,70275021;-12,2877121;-13,2877121;-10,96578407;-13,2877121;-13,2877121;-1,535749912;-2,430508852;-1,634419322;-1,306501865;-10,70275021;-8,158429146;-4,402016163;-3,72737956;-8,587272644;-9,587272644;-8,895395279;-10,2877121;-3,772012472;-7,930160522;-7,76415062;-11,70275021;-8,333516121;-9,48035717;-9,587272644;-9,200249672;-8,380822182;-9,380822182;-11,70275021;A18.13_PR3.active;0
0,275245428;3,200347424;8,238302231;6,506528854;-6,417347908;-6,629500866;-7,828280926;-6,519527912;-5,622376442;-0,875936627;-4,218934059;-0,590744913;1,461895227;-2,218934059;-7,615286827;2,945382833;-10,48035717;-10,48035717;-9,200249672;-10,2877121;2,480084181;-3,58035326;-0,706511796;-3,313297749;-8,895395279;-10,11778736;-8,039784431;1,820607901;6,543412209;-4,680382252;-5,15328598;-8,965784073;-10,96578407;-9,702750206;-10,11778736;-8,333516121;-8,039784431;-6,467533588;-6,287712574;-4,615286827;-10,2877121;-2,349603176;-5,53951931;-4,304718971;-0,314912051;-6,137965202;-9,039784431;-2,798867941;-6,861447811;-10,70275021;-2,651994228;-3,326262712;-0,22499162;0,273456156;-11,2877121;-12,26954746;-11,2877121;-11,70275021;-12,2877121;-11,70275021;-13,2877121;-13,2877121;-1,187707067;-2,026792765;-1,030029893;0,015354816;-10,96578407;-8,76415062;-5,405069351;-4,604717731;-8,287712097;-8,828280449;-8,287712097;-10,70275021;-2,945637703;-7,158429146;-6,947862148;-12,18516159;-7,45482254;-9,48035717;-9,039784431;-8,828280449;-8,078259468;-9,039784431;-7,45482254;A21.16_PR3.active;0
-0,736965537;1,499475956;6,285030365;5,407876015;-6,878321171;-6,030324459;-6,368849277;-6,467533588;-6,097887993;0,828144133;-4,070966721;-0,397828192;0,930699527;-2,497363806;-8,48035717;1,297778249;-9,200249672;-9,965784073;-8,702750206;-9,48035717;0,741229653;-4,1844244;-1,58510685;-5,06371069;-7,930160522;-9,828280449;-7,221623421;1,465295315;4,816932678;-5,097887993;-5,36289978;-8,643856049;-9,965784073;-9,117787361;-9,702750206;-7,733123779;-10,11778736;-8,643856049;-7,643856049;-7,965784073;-13,2877121;-7,828280926;-6,861447811;-5,853084087;-2,181149483;-6,733123779;-7,930160522;-2,963531971;-8,895395279;-10,70275021;1,220268011;-3,469130278;-0,107958734;0,668391526;-11,70275021;-13,2877121;-11,2877121;-11,2877121;-13,2877121;-10,96578407;-13,2877121;-12,2877121;0,013212078;-0,731206298;-0,224317282;0,309758335;-10,11778736;-8,587272644;-4,799872398;-4,925768375;-8,380822182;-8,48035717;-7,702749729;-8,117787361;-4,651087761;-8,76415062;-8,965784073;-11,2877121;-9,48035717;-9,587272644;-9,587272644;-8,895395279;-8,828280449;-9,702750206;-8,200249672;A21.18_PR3.active;0
-0,921663463;2,054535866;6,174516201;5,966873169;-5,756330967;-5,665660381;-7,67300272;-5,930160522;-5,243318081;1,043904424;-1,231074691;-0,934014142;0,720190942;-2,525330305;-8,587272644;0,887135267;-8,643856049;-9,702750206;-8,828280449;-8,643856049;2,010314226;-3,822145939;-1,050502419;-4,301870346;-7,559792042;-9,200249672;-6,930160522;2,043554544;5,083693981;-4,676687717;-5,11278677;-9,039784431;-10,70275021;-10,11778736;-9,039784431;-9,039784431;-8,117787361;-7,243318081;-9,039784431;-5,345198154;-10,96578407;-6,039784908;-7,310432434;-6,276484966;-2,170069218;-8,078259468;-8,702750206;-4,173970222;-3,019755363;-9,587272644;1,592779875;-3,129102707;-0,156016186;0,60188663;-11,2877121;-12,26954746;-11,70275021;-11,2877121;-12,2877121;-11,2877121;-12,09461021;-13,2877121;-1,244343281;-2,770043135;-0,873555779;-0,534286618;-9,828280449;-8,243318558;-4,633076191;-4,192315578;-8,002309799;-8,287712097;-6,779917717;-9,965784073;-3,631287575;-7,76415062;-8,895395279;-12,18516159;-8,287712097;-8,643856049;-8,429731369;-8,895395279;-8,002309799;-8,702750206;-7,221623421;A20.59_PR3.active;0
-0,745164156;1,94964695;7,018304825;5,941547871;-6,345198154;-5,448508739;-7,45482254;-5,687799454;-5,083141327;-1,392894626;-4,98850441;-1,388733149;0,537544608;-2,69525528;-7,429731369;0,865047812;-9,587272644;-11,70275021;-9,587272644;-10,48035717;1,318519354;-4,717856884;-1,19660759;-4,009263039;-7,221623421;-9,117787361;-7,058893681;1,597983956;4,876055241;-4,775959969;-5,088039875;-8,895395279;-10,96578407;-10,11778736;-10,11778736;-9,200249672;-9,039784431;-7,795859337;-7,243318081;-6,392894745;-10,96578407;-7,429731369;-8,243318558;-7,26534462;-3,643856287;-6,011588097;-9,200249672;-4,405069351;-9,117787361;-7,895394802;-0,38665688;-3,473931074;-0,787119389;0,03294719;-6,733123779;-12,26954746;-10,96578407;-11,2877121;-12,76116562;-10,2877121;-12,2877121;-13,2877121;-1,799872279;-3,270904064;-1,602087498;-1,135110617;-10,96578407;-8,587272644;-4,861447811;-5,127840996;-9,117787361;-9,117787361;-8,429731369;-11,2877121;-3,573466778;-7,861447811;-7,965784073;-12,18516159;-8,243318558;-9,702750206;-8,965784073;-8,429731369;-8,429731369;-8,965784073;-7,895394802;A20.60_PR3.active;0
-0,476136953;1,610085845;7,659112453;5,360315323;-5,983931541;-5,878321171;-7,078258991;-5,886833191;-5,243318081;1,553163886;-4,979373455;-2,196276903;-0,469130188;-3,874084473;-9,828280449;-0,18951574;-9,380822182;-9,702750206;-8,380822182;-8,429731369;1,653702021;-3,710283518;-1,070057511;-4,464344978;-7,733123779;-9,965784073;-7,221623421;1,655855536;5,034972668;-5,210896969;-5,227016449;-7,861447811;-10,48035717;-9,380822182;-8,965784073;-8,117787361;-9,965784073;-8,48035717;-7,058893681;-6,965784073;-11,70275021;-8,587272644;-7,480357647;-6,45482254;-2,354021788;-7,058893681;-8,243318558;-4,351074696;-7,702749729;-10,48035717;0,959844291;-4,213571072;-0,165531456;0,720015705;-11,2877121;-12,26954746;-11,2877121;-11,70275021;-13,2877121;-10,96578407;-12,09461021;-13,2877121;-0,59291923;-1,635315418;-0,770289004;-0,03002993;-11,2877121;-7,243318081;-3,98850441;-3,651087761;-8,200249672;-7,930160522;-7,002310276;-9,702750206;-4,532824993;-9,200249672;-8,243318558;-12,2877121;-9,380822182;-9,039784431;-8,429731369;-8,200249672;-8,587272644;-8,643856049;-5,665660381;A20.61_PR3.active;0
-1,06371069;1,46654892;5,930339813;5,182696342;-7,405069351;-6,76415062;-8,287712097;-6,895394802;-6,321928024;0,427927881;-5,15328598;-1,590310335;0,070389263;-2,963531971;-7,587272644;0,589092314;-9,380822182;-10,48035717;-9,200249672;-9,200249672;1,253626227;-4,351074696;-1,258080006;-3,997693539;-7,828280926;-9,702750206;-7,702749729;1,437121153;4,979801178;-4,611755371;-5,097887993;-9,702750206;-11,70275021;-10,2877121;-10,96578407;-11,2877121;-10,2877121;-9,287712097;-8,039784431;-7,179187775;-11,2877121;-8,48035717;-7,76415062;-6,493296623;-2,847881556;-7,429731369;-9,702750206;-4,979373455;-5,53951931;-10,70275021;-0,185080513;-3,049307585;-1,19462502;-0,022390345;-11,2877121;-12,26954746;-11,2877121;-11,2877121;-13,2877121;-10,96578407;-13,2877121;-13,2877121;-1,57647562;-2,919205904;-2,156498432;-1,409661531;-10,96578407;-9,117787361;-5,06371069;-5,025617599;-9,287712097;-9,587272644;-9,117787361;-11,2877121;-4,702749729;-8,965784073;-8,380822182;-10,96578407;-9,48035717;-9,287712097;-9,200249672;-9,200249672;-8,532824516;-9,117787361;-7,76415062;A20.62_PR3.active;0
0,329295844;2,668550253;7,7301054;6,440367699;-7,020925999;-7,587272644;-7,828280926;-6,912672997;-6,200249672;-1,72881341;-5,506352901;0,220701426;1,402012587;-1,655171514;-7,895394802;2,042574406;-9,702750206;-11,70275021;-8,828280449;-10,11778736;2,052450657;-3,321928024;-0,49817872;-3,421979189;-7,405069351;-9,587272644;-6,965784073;2,102658272;5,279218674;-4,820106983;-4,799872398;-7,429731369;-9,200249672;-13,2877121;-8,587272644;-6,405069351;-10,48035717;-8,587272644;-7,643856049;-7,097887993;-11,70275021;-8,48035717;-5,795859337;-4,53951931;-1,604279041;-5,687799454;-6,45482254;-1,709339738;-4,155855656;-9,965784073;1,076901078;-3,167474508;0,081885017;0,800081909;-10,96578407;-12,2877121;-12,2877121;-11,37565136;-12,2877121;-12,2877121;-12,09461021;-13,2877121;-0,476136953;-1,821126103;-0,504509449;0,193708673;-10,96578407;-8,587272644;-5,132894039;-5,506352901;-8,76415062;-9,965784073;-9,200249672;-13,2877121;-4,72165823;-8,965784073;-9,48035717;-10,70275021;-9,587272644;-9,380822182;-11,2877121;-8,702750206;-6,158429146;-9,039784431;-8,078259468;A20.64_PR3.active;0
-0,832128346;1,736734748;6,728035927;5,229322433;-6,429731369;-6,902435303;-8,287712097;-6,26534462;-5,983931541;0,359521151;-2,919205904;-0,740817904;0,3000651;-2,584673882;-9,039784431;1,176705837;-8,965784073;-9,587272644;-8,643856049;-9,200249672;1,823260188;-3,55809164;-0,605595648;-3,529489279;-7,480357647;-10,70275021;-7,356975079;1,862233162;5,360932827;-4,176576614;-4,687799454;-8,643856049;-9,828280449;-8,76415062;-9,965784073;-8,532824516;-7,895394802;-6,493296623;-7,67300272;-4,748553753;-10,48035717;-5,983931541;-6,532824993;-5,179187775;-1,837016582;-5,423526287;-6,717856884;-1,943416476;-4,389866829;-10,70275021;1,160662055;-2,766111851;0,031677481;0,491699249;-10,96578407;-12,26954746;-10,11778736;-10,96578407;-13,2877121;-10,96578407;-12,09461021;-13,2877121;-0,409469813;-1,22904408;-0,418504119;0,416515499;-10,11778736;-8,039784431;-4,327710629;-4,439089298;-8,287712097;-8,429731369;-7,795859337;-10,2877121;-2,830331564;-7,058893681;-6,615286827;-10,96578407;-7,429731369;-9,828280449;-8,828280449;-8,429731369;-7,930160522;-8,702750206;-7,76415062;A20.65_PR3.active;0
0,394514114;2,514248371;9,300982475;6,139119625;-5,687799454;-4,779917717;-7,020925999;-5,608232021;-4,997693539;1,107018232;-5,386845589;-0,02620508;1,575118661;-2,038006306;-7,733123779;1,747688174;-8,48035717;-11,07751656;-8,333516121;-8,643856049;2,280124903;-3,062505007;-0,622598529;-3,697125196;-7,058893681;-9,200249672;-6,29902792;1,243181586;4,591248512;-5,532824993;-6,002310276;-8,333516121;-10,11778736;-8,287712097;-9,039784431;-7,506352901;-8,895395279;-7,587272644;-7,179187775;-5,869859695;-10,11778736;-5,665660381;-6,26534462;-5,392894745;-1,547510028;-7,310432434;-6,930160522;-3,276484966;-6,058893681;-11,2877121;1,090921164;-3,83650136;0,024177734;0,86647284;-10,96578407;-12,2877121;-11,2877121;-11,37565136;-12,76116562;-10,96578407;-10,96578407;-13,16955757;0,171206892;-0,721182644;-0,164884359;0,254835874;-11,70275021;-8,333516121;-4,374823093;-4,251538754;-8,380822182;-8,380822182;-8,48035717;-9,48035717;-4,088039875;-8,333516121;-8,078259468;-12,18516159;-8,76415062;-9,287712097;-10,96578407;-8,587272644;-7,861447811;-9,039784431;-7,429731369;X1758_PR3.active;0
-0,306680322;3,243105412;8,370671272;6,080459595;-6,020925999;-5,386845589;-6,930160522;-5,316168785;-4,601212025;0,830174148;-4,952322006;-0,832899034;1,592158079;-2,11341095;-8,078259468;2,605138779;-8,532824516;-10,48035717;-8,643856049;-9,965784073;2,846934557;-3,47232914;-0,809701145;-3,640254021;-6,658355713;-8,48035717;-6,221623421;1,782660127;6,515111446;-4,499809742;-4,979373455;-8,702750206;-11,30342579;-9,702750206;-10,11778736;-9,702750206;-7,861447811;-7,078258991;-6,442222118;-5,107803345;-9,965784073;-6,573466778;-7,310432434;-5,787866592;-1,488026023;-5,179187775;-5,442222118;-2,940090895;-6,078258991;-10,48035717;0,515005946;-2,414268255;-0,503282011;0,175812051;-11,2877121;-13,2877121;-10,70275021;-11,2877121;-13,2877121;-11,70275021;-12,09461021;-13,2877121;-0,97029978;-1,79686141;-0,914575338;-0,006506738;-10,60847282;-8,002309799;-4,127840996;-3,828280687;-8,380822182;-8,078259468;-7,020925999;-9,828280449;-2,788863182;-7,221623421;-6,601212025;-12,18516159;-7,429731369;-9,702750206;-8,643856049;-9,039784431;-7,930160522;-8,965784073;-7,828280926;A21.9_MPO.active;0
0,752748549;4,26331234;8,258817673;7,453967094;-6,912672997;-6,345198154;-7,895394802;-6,429731369;-6,107803345;0,452068269;-2,837532043;-0,866699576;1,130403757;-2,035046816;-8,965784073;2,426962614;-9,965784073;-12,2877121;-9,48035717;-9,965784073;3,081816673;-3,161007881;0,009203812;-3,02444315;-7,221623421;-9,380822182;-6,947862148;0,848798156;5,436695099;-5,227016449;-5,553002834;-9,48035717;-11,70275021;-9,587272644;-11,70275021;-9,039784431;-9,828280449;-8,48035717;-7,965784073;-6,629500866;-10,70275021;-7,200249672;-6,480357647;-5,651087761;-2,067938805;-3,867752314;-7,480357647;-2,459575891;-6,221623421;-10,48035717;0,109561123;-3,477140665;-1,007811666;-0,187707126;-11,2877121;-11,70275021;-10,96578407;-11,37565136;-12,76116562;-11,70275021;-12,09461021;-13,2877121;-2,434402704;-3,457989693;-2,168771267;-1,704159498;-10,11778736;-8,287712097;-4,573466778;-3,76023531;-9,48035717;-9,587272644;-9,287712097;-10,70275021;-3,952322006;-7,828280926;-7,795859337;-12,18516159;-8,587272644;-9,702750206;-8,587272644;-8,532824516;-10,11778736;-9,117787361;-7,532824993;A20.56_MPO.active;0
0,738119245;3,937570333;8,599949837;6,740491867;-6,392894745;-6,002310276;-7,310432434;-5,844769001;-5,210896969;1,785383105;-4,658355713;-1,292298436;0,81811434;-2,469130278;-9,380822182;2,409309387;-9,965784073;-10,2877121;-8,702750206;-9,117787361;3,014569521;-2,821125984;-0,608452201;-3,60823226;-7,643856049;-8,965784073;-6,702749729;1,300006628;6,295267582;-4,408129215;-4,869859695;-8,828280449;-9,828280449;-8,76415062;-9,48035717;-7,76415062;-9,965784073;-8,895395279;-7,405069351;-7,002310276;-10,48035717;-8,587272644;-5,398969173;-4,748553753;-0,542248189;-7,45482254;-8,002309799;-4,246053219;-10,11778736;-11,2877121;0,146264121;-2,577766895;-0,605376124;-0,291415453;-10,96578407;-12,26954746;-10,96578407;-10,96578407;-13,2877121;-10,70275021;-10,70275021;-13,16955757;-0,966347992;-1,378194213;-1,297253847;-0,057391625;-9,828280449;-7,895394802;-4,102837086;-3,551310539;-9,702750206;-9,828280449;-9,587272644;-9,965784073;-4,803896427;-8,702750206;-8,532824516;-11,70275021;-9,48035717;-10,2877121;-9,200249672;-9,380822182;-10,2877121;-9,587272644;-8,158429146;A21.2_MPO.active;0
1,07190001;3,813904285;9,117208481;7,007045269;-7,965784073;-7,058893681;-8,702750206;-6,983931541;-6,221623421;-0,765734136;-7,020925999;-0,891910434;1,513541222;-1,948419094;-8,333516121;2,751613617;-10,11778736;-11,07751656;-8,895395279;-9,48035717;3,091073513;-2,633971691;0,227001697;-3,324816465;-7,67300272;-9,48035717;-7,333516121;1,176195025;6,183113098;-4,608232021;-5,327710629;-10,96578407;-11,2877121;-9,200249672;-10,11778736;-9,48035717;-13,2877121;-9,380822182;-7,702749729;-8,702750206;-10,96578407;-7,532824993;-5,680382252;-4,799872398;-0,604717851;-5,956795216;-8,117787361;-3,293359041;-4,573466778;-8,243318558;0,428356856;-3,409661531;-0,768813372;0,021479707;-10,70275021;-13,2877121;-11,70275021;-10,48035717;-13,2877121;-10,70275021;-12,09461021;-13,16955757;-1,295127988;-2,28349185;-1,333879709;-0,24297671;-10,11778736;-8,117787361;-4,202904224;-3,398969173;-9,965784073;-9,702750206;-9,380822182;-11,2877121;-5,499809742;-9,587272644;-8,76415062;-12,18516159;-10,11778736;-9,587272644;-9,117787361;-8,965784073;-8,380822182;-9,287712097;-7,643856049;A21.5_MPO.active;0
-0,196772963;2,782282591;9,294999123;6,241016388;-7,243318081;-6,930160522;-8,702750206;-7,020925999;-6,417347908;0,893828213;-4,748553753;-0,514367104;1,638861656;-1,870387316;-8,532824516;2,971405506;-8,532824516;-10,96578407;-8,895395279;-9,702750206;2,814304352;-3,428177595;-0,71572274;-3,633076429;-7,45482254;-9,828280449;-7,179187775;1,438931584;6,099423409;-5,073393345;-5,200249672;-9,380822182;-11,30342579;-9,039784431;-10,96578407;-8,587272644;-9,117787361;-8,117787361;-7,429731369;-5,772012711;-10,70275021;-7,158429146;-7,310432434;-6,097887993;-1,874613285;-4,930160522;-8,532824516;-5,405069351;-6,905869007;-9,702750206;0,901108205;-2,79686141;-0,739612937;0,281193703;-11,70275021;-13,2877121;-11,70275021;-10,96578407;-12,2877121;-11,2877121;-12,2877121;-13,16955757;-0,492078483;-1,42662549;-0,324093789;0,181929454;-9,702750206;-8,429731369;-4,52948904;-3,638456106;-8,76415062;-8,117787361;-8,380822182;-10,70275021;-3,846843243;-7,643856049;-7,795859337;-11,2877121;-8,333516121;-9,039784431;-8,828280449;-8,48035717;-8,333516121;-8,895395279;-7,643856049;X1808_MPO.active;0
0,797760069;3,681078196;8,81511879;6,863142967;-6,947862148;-7,429731369;-8,002309799;-6,67300272;-6,930160522;1,104403734;-5,532824993;-1,686870217;0,359858513;-3,056491137;-9,039784431;1,625130296;-9,828280449;-10,2877121;-8,895395279;-9,48035717;2,556527615;-3,332062483;-0,713828504;-3,345197916;-8,287712097;-10,48035717;-7,405069351;1,396049857;6,239295006;-4,597714424;-5,423526287;-9,200249672;-9,702750206;-12,2877121;-10,11778736;-6,930160522;-10,11778736;-8,587272644;-8,039784431;-7,078258991;-10,2877121;-8,287712097;-6,559792042;-5,137965202;-1,653809071;-5,025617599;-7,506352901;-2,937878132;-4,442222118;-9,200249672;-0,3877891;-2,79686141;-0,633523941;-0,033717234;-11,2877121;-12,26954746;-10,70275021;-10,96578407;-9,117787361;-10,96578407;-6,844769001;-13,2877121;-1,731206298;-2,389867067;-1,726901889;-1,014499545;-10,2877121;-7,795859337;-4,044538498;-3,239225626;-9,039784431;-9,965784073;-9,039784431;-9,828280449;-5,01624918;-8,895395279;-8,895395279;-12,18516159;-9,48035717;-10,48035717;-9,117787361;-8,965784073;-8,243318558;-9,039784431;-8,039784431;A19.21_MPO.active;0
0,253021061;3,298936844;7,329425812;6,354186058;-6,643856049;-5,878321171;-7,310432434;-6,137965202;-5,442222118;1,811758757;-2,884700298;-1,595096827;0,809167445;-2,368104219;-8,117787361;2,451883793;-8,76415062;-9,965784073;-8,643856049;-9,702750206;2,35631299;-3,066125154;-0,352363169;-3,198924065;-7,559792042;-9,702750206;-7,179187775;2,014783859;6,675502777;-4,499809742;-4,259806156;-8,828280449;-11,2877121;-9,965784073;-9,965784073;-5,083141327;-10,70275021;-9,380822182;-5,26534462;-7,702749729;-10,96578407;-5,461163998;-6,417347908;-4,997693539;-1,022097349;-5,392894745;-7,429731369;-3,251538754;-6,905869007;-10,96578407;0,746656716;-2,941198587;-0,462952495;-0,201410234;-10,96578407;-11,2877121;-11,2877121;-12,2877121;-8,243318558;-10,96578407;-12,2877121;-13,2877121;-2,038599014;-2,642954826;-2,189022303;-1,415037513;-10,96578407;-7,930160522;-4,371832848;-3,313297749;-8,965784073;-8,828280449;-8,117787361;-10,48035717;-5,658355713;-9,965784073;-8,643856049;-12,18516159;-9,828280449;-9,200249672;-9,287712097;-9,380822182;-8,333516121;-9,200249672;-7,587272644;A19.24_MPO.active;0
0,150559694;1,712067485;7,279093266;6,222648144;-6,137965202;-5,573466778;-6,947862148;-4,828280926;-5,243318081;0,239153594;-4,768075943;-0,621932328;0,438612193;-2,386091232;-9,48035717;0,978854597;-9,287712097;-10,70275021;-9,287712097;-9,117787361;3,118442774;-3,086813688;0,017921977;-2,869859695;-7,480357647;-9,702750206;-7,200249672;1,535605073;4,95347023;-4,820106983;-5,097887993;-9,702750206;-11,70275021;-9,380822182;-10,2877121;-6,878321171;-9,965784073;-8,587272644;-8,243318558;-6,356975079;-10,70275021;-7,828280926;-6,601212025;-5,122805595;-1,352178931;-3,684086084;-6,795859337;-1,880444527;-6,905869007;-9,48035717;0,040120959;-3,237863779;-0,30721575;0,064606935;-10,96578407;-13,2877121;-11,2877121;-10,96578407;-13,2877121;-13,2877121;-13,2877121;-13,16955757;-1,22904408;-2,297608376;-1,09727037;-0,65018183;-10,2877121;-7,895394802;-3,85935235;-3,793856859;-9,039784431;-9,200249672;-8,039784431;-12,2877121;-4,828280926;-8,965784073;-12,2877121;-11,2877121;-9,702750206;-9,828280449;-8,333516121;-8,643856049;-7,733123779;-8,965784073;-9,965784073;A20.19_MPO.active;0
-0,585323274;1,723165393;6,281219959;5,445047855;-7,078258991;-6,232429981;-7,76415062;-6,442222118;-5,733123779;1,025666833;-3,488430738;-0,834699035;0,548337936;-2,380821705;-9,587272644;0,979586363;-9,587272644;-11,70275021;-9,48035717;-8,587272644;0,936213851;0,520447373;-1,675765514;-5,006941795;-7,356975079;-9,702750206;-7,532824993;1,008200049;4,589949131;-5,200249672;-5,392894745;-9,039784431;-13,2877121;-10,70275021;-10,48035717;-8,828280449;-9,587272644;-8,117787361;-8,117787361;-6,221623421;-10,48035717;-7,615286827;-7,702749729;-6,480357647;-2,512102127;-7,137965202;-6,912672997;-2,660178423;-6,905869007;-10,48035717;0,671565175;-2,486812592;-0,26499781;-0,02885196;-11,2877121;-12,26954746;-11,2877121;-10,96578407;-12,76116562;-10,70275021;-13,2877121;-13,2877121;-1,431286931;-2,60384059;-1,402397275;-0,600774229;-9,587272644;-8,039784431;-4,066125393;-4,25428915;-8,643856049;-8,532824516;-7,243318081;-11,2877121;-4,952322006;-8,895395279;-9,287712097;-12,2877121;-9,828280449;-9,828280449;-8,965784073;-9,200249672;-8,200249672;-9,587272644;-7,615286827;A20.18_MPO.active;0
-0,069603287;2,536848545;7,588961124;5,960546494;-7,078258991;-6,117787361;-8,002309799;-6,380821705;-6,878321171;-0,758525908;-5,345198154;-0,861709774;0,783079445;-2,102837086;-9,287712097;1,404794097;-8,76415062;-10,48035717;-9,039784431;-9,965784073;2,152410746;-3,506352663;-0,652220905;-3,47232914;-8,532824516;-10,11778736;-8,48035717;1,782366633;5,174674034;-4,330610275;-4,662003517;-9,200249672;-11,2877121;-10,11778736;-9,965784073;-8,078259468;-9,117787361;-7,76415062;-7,002310276;-5,974829197;-11,2877121;-7,480357647;-7,200249672;-5,886833191;-2,480357409;-2,800877333;-6,039784908;0,331934482;-4,832385063;-9,965784073;0,539928019;-2,73024869;-0,382325381;0,017636923;-10,70275021;-12,26954746;-11,2877121;-10,96578407;-13,2877121;-13,2877121;-12,2877121;-12,2877121;-0,64678961;-1,437916398;-0,653809011;0,029982906;-11,70275021;-8,200249672;-5,122805595;-5,020925999;-9,200249672;-8,828280449;-8,158429146;-10,74415112;-4,073393345;-8,078259468;-4,938984394;-13,2877121;-8,643856049;-10,11778736;-8,002309799;-8,200249672;-8,380822182;-8,76415062;-7,380821705;A20.32_MPO.active;0
